49904,63308,X-Men: Pixie Strikes Back!. . ,1,Marvel. ,1,1,3,,
49905,63497,X-Men: Pixie Strikes Back!. . ,2,Marvel. ,1,1,3,,
49906,71574,X-Men: Pixie Strikes Back!. . ,3,Marvel. ,1,1,3,,
49907,73067,X-Men: Pixie Strikes Back!. . ,4,Marvel. ,1,1,3,,
49908,58145,X-Men: Pixies and Demons. ,1,Marvel. ,1,1,2.65,,
49909,11723,X-Men: Pizza Hut Comics (mini).,4,Marvel.,1,1,2,,
49910,64199,,\N,\N,\N,1,12.99,,
49911,62988,X-Men: Prelude to Onslaught.,\N,\N,\N,1,22.5,,
49912,68746,X-Men: Prelude to Schism,\N,\N,\N,1,14.99,,
49913,71172,X-Men: Prelude to Schism,\N,\N,\N,1,10.99,,
49914,69864,X-Men: Prelude to Schism. ,1,Marvel. ,1,1,2,,
49915,71976,X-Men: Prelude to Schism. ,2,Marvel. ,1,1,2,,
49916,73024,X-Men: Prelude to Schism. ,3,Marvel. ,1,1,2,,
49917,73025,X-Men: Prelude to Schism. ,4,Marvel. ,1,1,2,,
49918,8849,X-Men: Professor Xavier and the.,1,Marvel.,1,1,0.75,,
49919,8856,X-Men: Professor Xavier and the.,11,Marvel.,1,1,0.75,,
49920,8858,X-Men: Professor Xavier and the.,12,Marvel.,1,1,0.75,,
49921,8859,X-Men: Professor Xavier and the.,13,Marvel.,1,1,0.75,,
49922,8850,X-Men: Professor Xavier and the.,2,Marvel.,1,1,0.75,,
49923,8851,X-Men: Professor Xavier and the.,3,Marvel.,1,1,0.75,,
49924,8852,X-Men: Professor Xavier and the.,4,Marvel.,1,1,0.75,,
49925,8853,X-Men: Professor Xavier and the.,5,Marvel.,1,1,0.75,,
49926,8854,X-Men: Professor Xavier and the.,6,Marvel.,1,1,0.75,,
49927,8855,X-Men: Professor Xavier and the.,7,Marvel.,1,1,0.75,,
49928,76939,X-Men: Reckless Abandonment,\N,\N,\N,1,14.99,,
49929,71439,X-Men: Regenesis. ,1,Marvel. ,1,1,3,,
49930,58583,X-Men: Return of Magik. ,1,Marvel. ,1,1,2,,
49931,80106,X-Men: Road to Onslaught,\N,\N,\N,1,29.99,,
49932,8427,X-Men: Ronin. ,1,Marvel. ,1,1,2.5,,
49933,8442,X-Men: Ronin. ,2,Marvel. ,1,1,2.5,,
49934,8460,X-Men: Ronin. ,3,Marvel. ,1,1,2.5,,
49935,8461,X-Men: Ronin. ,4,Marvel. ,1,1,2.5,,
49936,8479,X-Men: Ronin. ,5,Marvel. ,1,1,2.5,,
49937,63757,X-Men: S.W.O.R.D. - No Time to Breathe,\N,\N,\N,1,11.99,,
49938,73065,X-Men: Schism. ,1,Marvel. ,1,1,3,,
49939,70265,X-Men: Schism. ,4,Marvel. ,1,1,3,,
49940,65829,X-Men: Second Coming. ,2A. ,Marvel. ,1. David Finch Variant Cover…,1,15,,
49941,79420,X-Men: Skinning of Souls,\N,\N,\N,1,22.5,,
49942,78717,,\N,\N,\N,1,14.99,,
49943,59186,X-Men: Sword of the Braddocks. ,1,Marvel. ,1,1,3,,
49944,75418,X-Men: The Curse is Broken,\N,\N,\N,1,14.99,,
49945,34152,X-Men: The Dark Phoenix Saga,\N,\N,\N,1,16.99,,
49946,78289,X-Men: The Early Years. Vol 1.Issue 5.,\N,\N,\N,1,1.25,,
49947,78290,X-Men: The Early Years. Vol 1.Issue 6.,\N,\N,\N,1,1.25,,
49948,30159,X-Men: The End - Dreamers & Demons. ,1,Marvel. ,1,1,2.35,,
49949,30265,X-Men: The End - Dreamers & Demons. ,2,Marvel. ,1,1,2.35,,
49950,30276,X-Men: The End - Dreamers & Demons. ,3,Marvel. ,1,1,2.35,,
49951,8341,X-Men: The End - Dreamers & Demons. ,4,Marvel. ,1,1,2.35,,
49952,8346,X-Men: The End - Dreamers & Demons. ,5,Marvel. ,1,1,2.35,,
49953,8362,X-Men: The End - Dreamers & Demons. ,6,Marvel. ,1,1,2.35,,
49954,8375,X-Men: The End - Heroes & Martyrs. ,1,Marvel. ,1,1,2.35,,
49955,8390,X-Men: The End - Heroes & Martyrs. ,1,Marvel. ,2,1,2.35,,
49956,20870,X-Men: The End - Heroes & Martyrs. ,3,Marvel. ,1,1,2.35,,
49957,8406,X-Men: The End - Heroes & Martyrs. ,4,Marvel. ,1,1,2.35,,
49958,33058,X-Men: The End - Heroes & Martyrs. ,5,Marvel. ,1,1,2.35,,
49959,38772,X-Men: The End - Heroes & Martyrs. ,6,Marvel. ,1,1,2.35,,
49960,77478,X-Men: The End - Men & X-Men ,1,Marvel. ,3,1,2.35,,
49961,38439,X-Men: The End - Men & X-Men ,2,Marvel. ,3,1,2.35,,
49962,33506,X-Men: The End - Men & X-Men ,3,Marvel. ,3,1,2.35,,
49963,38437,X-Men: The End - Men & X-Men ,5,Marvel. ,3,1,2.35,,
49964,38436,X-Men: The End - Men & X-Men ,6,Marvel. ,3,1,2.35,,
49965,38152,X-Men: The End 2 - Heroes & Martyrs.,\N,\N,\N,1,9.99,,
49966,8880,X-Men: The Hellfire Club. ,4,Marvel. ,1,1,1.7,,
49967,30277,X-Men: The Hidden Years. ,1,Marvel. ,1,1,2.25,,
49968,30296,X-Men: The Hidden Years. ,12,Marvel. ,1,1,1.75,,
49969,30297,X-Men: The Hidden Years. ,13,Marvel. ,1,1,1.75,,
49970,30298,X-Men: The Hidden Years. ,14,Marvel. ,1,1,1.75,,
49971,30299,X-Men: The Hidden Years. ,16,Marvel. ,1,1,1.75,,
49972,48492,X-Men: The Hidden Years. ,18,Marvel. ,1,1,1.75,,
49973,30279,X-Men: The Hidden Years. ,2,Marvel. ,1,1,1.75,,
49974,30300,X-Men: The Hidden Years. ,20,Marvel. ,1,1,1.75,,
49975,30280,X-Men: The Hidden Years. ,3,Marvel. ,1,1,1.75,,
49976,8826,X-Men: The Hidden Years. ,4,Marvel. ,1,1,1.75,,
49977,30291,X-Men: The Hidden Years. ,5,Marvel. ,1,1,1.75,,
49978,30292,X-Men: The Hidden Years. ,6,Marvel. ,1,1,1.75,,
49979,30293,X-Men: The Hidden Years. ,7,Marvel. ,1,1,1.75,,
49980,30295,X-Men: The Hidden Years. ,8,Marvel. ,1,1,1.75,,
49981,8831,X-Men: The Manga.,4,Marvel.,1,1,1.5,,
49982,8832,X-Men: The Manga.,5,Marvel.,1,1,1.5,,
49983,8833,X-Men: The Manga.,6,Marvel.,1,1,1.5,,
49984,8834,X-Men: The Manga.,7,Marvel.,1,1,1.5,,
49985,34120,X-Men: The Movie (Magneto Cover),\N,\N,\N,1,10.99,,
49986,34121,X-Men: The Movie (Rogue Cover),\N,\N,\N,1,10.99,,
49987,77562,X-Men: The Movie Prequel - Magneto. ,1,Marvel. ,1. Dynamic Forces Variant sig…,1,9.99,,
49988,2558,X-Men: The Movie Prequel - Rogue. ,1,Marvel. ,1. Dynamic Forces Variant…,1,6.99,,
49989,77581,X-Men: The Movie Prequel - Rogue. ,1,Marvel. ,1. Dynamic Forces Variant Signe…,1,9.99,,
49990,46220,X-Men: The Search for Cyclops. ,1A. ,Marvel. ,1,1,2.5,,
49991,48483,X-Men: The Search for Cyclops. ,2,Marvel. ,1,1,2.5,,
49992,59720,X-Men: The Times & Life Of Lucas Bishop. ,1,Marvel. ,1,1,3,,
49993,60301,X-Men: The Times & Life Of Lucas Bishop. ,2,Marvel. ,1,1,3,,
49994,60180,X-Men: The Times & Life Of Lucas Bishop. ,3,Marvel. ,1,1,3,,
49995,65325,X-Men: To Protect and Protect. ,1,Marvel. ,1,1,3,,
49996,66337,X-Men: To Serve and Protect. ,2,Marvel. ,1,1,3,,
49997,66338,X-Men: To Serve and Protect. ,3,Marvel. ,1,1,3,,
49998,66743,X-Men: To Serve and Protect. ,4,Marvel. ,1,1,3,,
49999,63554,X-Men: True Friends. ,1,Marvel. ,1,1,2.2,,
50000,63555,X-Men: True Friends. ,2,Marvel. ,1,1,1.6,,
50001,8875,X-Men: True Friends.,3,Marvel.,1,1,1.8,,
50002,11717,X-Men: Ultimate - Annual. ,1,Marvel. ,1,1,3,,
50003,41999,X-Men: Ultimate - Annual. ,2,Marvel. ,1,1,3,,
50004,32411,X-Men: Ultimate. ,0.5,Marvel. ,1. Signed by Joe Quesada and Geoff Jones 18/9,1,4,,
50005,8890,X-Men: Ultimate. ,0.5 (Dynam,Marvel. ,1,1,69.99,,
50006,7979,X-Men: Ultimate. ,10,Marvel. ,1,1,4,,
50007,59258,X-Men: Ultimate. ,100,Marvel. ,"1. McGuinnes Regular Cover, Ultimatum Tie-In ",1,2,,
50008,7981,X-Men: Ultimate. ,11,Marvel. ,1,1,4,,
50009,7983,X-Men: Ultimate. ,13,Marvel. ,1,1,4,,
50010,7987,X-Men: Ultimate. ,16,Marvel. ,1,1,1.75,,
50011,7989,X-Men: Ultimate. ,19,Marvel. ,1,1,1.75,,
50012,45224,X-Men: Ultimate. ,2,Marvel. ,1,1,10,,
50013,7993,X-Men: Ultimate. ,20,Marvel. ,1,1,1.75,,
50014,7996,X-Men: Ultimate. ,21,Marvel. ,1,1,1.75,,
50015,7998,X-Men: Ultimate. ,22,Marvel. ,1,1,1.75,,
50016,8005,X-Men: Ultimate. ,24,Marvel. ,1,1,1.75,,
50017,8008,X-Men: Ultimate. ,25,Marvel. ,1,1,1.75,,
50018,8011,X-Men: Ultimate. ,26,Marvel. ,1,1,1.75,,
50019,30181,X-Men: Ultimate. ,28,Marvel. ,1,1,1.75,,
50020,11729,X-Men: Ultimate. ,29,Marvel. ,1,1,1.75,,
50021,43318,X-Men: Ultimate. ,3,Marvel. ,1,1,5,,
50022,30182,X-Men: Ultimate. ,30,Marvel. ,1,1,1.8,,
50023,8021,X-Men: Ultimate. ,31,Marvel. ,1,1,1.75,,
50024,8024,X-Men: Ultimate. ,32,Marvel. ,1,1,1.75,,
50025,30185,X-Men: Ultimate. ,33,Marvel. ,1,1,1.8,,
50026,8031,X-Men: Ultimate. ,34,Marvel. ,1,1,1.75,,
50027,30187,X-Men: Ultimate. ,35,Marvel. ,1,1,1.8,,
50028,30188,X-Men: Ultimate. ,36,Marvel. ,1,1,1.8,,
50029,30189,X-Men: Ultimate. ,37,Marvel. ,1,1,1.8,,
50030,30190,X-Men: Ultimate. ,38,Marvel. ,1,1,1.8,,
50031,8039,X-Men: Ultimate. ,39,Marvel. ,1,1,1.75,,
50032,30160,X-Men: Ultimate. ,4,Marvel. ,1,1,15,,
50033,30192,X-Men: Ultimate. ,40,Marvel. ,1,1,2.3,,
50034,8187,X-Men: Ultimate. ,41,Marvel. ,1,1,1.75,,
50035,8192,X-Men: Ultimate. ,42,Marvel. ,1,1,1.75,,
50036,30196,X-Men: Ultimate. ,43,Marvel. ,1,1,1.8,,
50037,15551,X-Men: Ultimate. ,44,Marvel. ,1,1,1.75,,
50038,8212,X-Men: Ultimate. ,45,Marvel. ,1,1,1.75,,
50040,30199,X-Men: Ultimate. ,46,Marvel. ,1,1,1.8,,
50041,30200,X-Men: Ultimate. ,47,Marvel. ,1,1,1.8,,
50042,30201,X-Men: Ultimate. ,48,Marvel. ,1,1,1.8,,
50043,14420,X-Men: Ultimate. ,49,Marvel. ,1,1,1.75,,
50044,69096,X-Men: Ultimate. ,5,Marvel. ,1,1,10,,
50045,30203,X-Men: Ultimate. ,50,Marvel. ,1,1,1.8,,
50046,15554,X-Men: Ultimate. ,51,Marvel. ,1,1,1.75,,
50047,8246,X-Men: Ultimate. ,52,Marvel. ,1,1,1.75,,
50048,8248,X-Men: Ultimate. ,53,Marvel. ,1,1,1.75,,
50049,8254,X-Men: Ultimate. ,54,Marvel. ,1,1,1.75,,
50050,8260,X-Men: Ultimate. ,55,Marvel. ,1,1,1.75,,
50051,8268,X-Men: Ultimate. ,56,Marvel. ,1,1,1.75,,
50052,8277,X-Men: Ultimate. ,57,Marvel. ,1,1,1.75,,
50053,8282,X-Men: Ultimate. ,58,Marvel. ,1,1,1.75,,
50054,8286,X-Men: Ultimate. ,59,Marvel. ,1,1,1.75,,
50055,30162,X-Men: Ultimate. ,6,Marvel. ,1,1,6.5,,
50056,8287,X-Men: Ultimate. ,60,Marvel. ,1,1,1.75,,
50057,8288,X-Men: Ultimate. ,61,Marvel. ,1,1,1.75,,
50058,44044,X-Men: Ultimate. Vol 1.Issue 61B.,\N,\N,\N,1,12.5,,
50059,8296,X-Men: Ultimate. ,62,Marvel. ,1,1,1.75,,
50060,11713,X-Men: Ultimate. ,63,Marvel. ,1,1,1.75,,
50061,17774,X-Men: Ultimate. ,64,Marvel. ,1,1,1.75,,
50062,20299,X-Men: Ultimate. ,65,Marvel. ,1,1,1.75,,
50063,32503,X-Men: Ultimate. ,66,Marvel. ,1,1,1.75,,
50064,33068,X-Men: Ultimate. ,67,Marvel. ,1,1,1.75,,
50065,33193,X-Men: Ultimate. ,68,Marvel. ,1,1,1.75,,
50066,36331,X-Men: Ultimate. ,69,Marvel. ,1,1,1.75,,
50067,69097,X-Men: Ultimate. ,7,Marvel. ,1,1,6.5,,
50068,37817,X-Men: Ultimate. ,70,Marvel. ,1,1,1.75,,
50069,37922,X-Men: Ultimate. ,71,Marvel. ,1,1,1.75,,
50070,39319,X-Men: Ultimate. ,72,Marvel. ,1,1,1.75,,
50071,39320,X-Men: Ultimate. ,73,Marvel. ,1,1,1.75,,
50072,43331,X-Men: Ultimate. ,74,Marvel. ,1,1,1.75,,
50073,41128,X-Men: Ultimate. ,76,Marvel. ,1,1,2,,
50074,42091,X-Men: Ultimate. ,77,Marvel. ,1,1,2,,
50075,44115,X-Men: Ultimate. ,78,Marvel. ,1,1,2,,
50076,44573,X-Men: Ultimate. ,79,Marvel. ,1,1,2,,
50077,7974,X-Men: Ultimate. ,8,Marvel. ,1,1,5,,
50078,45420,X-Men: Ultimate. ,80,Marvel. ,1,1,2,,
50079,46416,X-Men: Ultimate. ,81,Marvel. ,1,1,2,,
50080,46982,X-Men: Ultimate. ,82,Marvel. ,1,1,2,,
50081,49147,X-Men: Ultimate. ,83,Marvel. ,1,1,2,,
50082,49142,X-Men: Ultimate. ,84,Marvel. ,1,1,2,,
50083,50004,X-Men: Ultimate. ,85,Marvel. ,1,1,2,,
50084,50005,X-Men: Ultimate. ,86,Marvel. ,1,1,2,,
50085,51796,X-Men: Ultimate. ,87,Marvel. ,1,1,2,,
50086,51797,X-Men: Ultimate. ,87A. ,Marvel. ,1. Marvel Zombie Month Yanick Paquette Varian,1,2,,
50087,53519,X-Men: Ultimate. ,88,Marvel. ,1,1,2,,
50088,54098,X-Men: Ultimate. ,89,Marvel. ,1,1,2,,
50089,7975,X-Men: Ultimate. ,9,Marvel. ,1,1,5,,
50090,54562,X-Men: Ultimate. ,90,Marvel. ,1,1,2,,
50091,54814,X-Men: Ultimate. ,91,Marvel. ,1,1,2,,
50092,54897,X-Men: Ultimate. ,92,Marvel. ,1,1,2,,
50093,55985,X-Men: Ultimate. ,93,Marvel. ,1,1,2,,
50094,55986,X-Men: Ultimate. ,94,Marvel. ,1,1,2,,
50095,58537,X-Men: Ultimate. ,95,Marvel. ,1,1,2,,
50096,58018,X-Men: Ultimate. ,96,Marvel. ,1,1,2,,
50097,56687,X-Men: Ultimate. ,97,Marvel. ,1,1,2,,
50098,59719,X-Men: Ultimate. ,98,Marvel. ,1,1,2,,
50099,58680,X-Men: Ultimate. ,99,Marvel. ,1,1,2,,
50100,70085,X-Men: Ultimate. ,1,Marvel. ,2,1,3,,
50101,73066,X-Men: Ultimate. ,10,Marvel. ,2,1,3,,
50102,73068,X-Men: Ultimate. ,11,Marvel. ,2,1,3,,
50103,75602,X-Men: Ultimate. ,12,Marvel. ,2,1,3,,
50104,74408,X-Men: Ultimate. ,13,Marvel. ,2,1,3,,
50105,74666,X-Men: Ultimate. ,14,Marvel. ,2,1,3,,
50106,75407,X-Men: Ultimate. ,15,Marvel. ,2,1,3,,
50107,75408,X-Men: Ultimate. ,16,Marvel. ,2,1,3,,
50108,75718,X-Men: Ultimate. ,17,Marvel. ,2,1,3,,
50109,75746,X-Men: Ultimate. ,18,Marvel. ,2,1,3,,
50110,76755,X-Men: Ultimate. ,18.1. ,Marvel. ,2,1,2,,
50111,76655,X-Men: Ultimate. ,19,Marvel. ,2,1,3,,
50112,70266,X-Men: Ultimate. ,2,Marvel. ,2,1,3,,
50113,76445,X-Men: Ultimate. ,20,Marvel. ,2,1,3,,
50114,76534,X-Men: Ultimate. ,21,Marvel. ,2,1,3,,
50115,76700,X-Men: Ultimate. ,22,Marvel. ,2,1,3,,
50116,77423,X-Men: Ultimate. ,24,Marvel. ,2,1,3,,
50117,77424,X-Men: Ultimate. ,25,Marvel. ,2,1,3,,
50118,77526,X-Men: Ultimate. ,26,Marvel. ,2,1,3,,
50119,77796,X-Men: Ultimate. ,27,Marvel. ,2,1,3,,
50120,77995,X-Men: Ultimate. ,28,Marvel. ,2,1,3,,
50121,78435,X-Men: Ultimate. ,29,Marvel. ,2,1,3,,
50122,78777,X-Men: Ultimate. ,30,Marvel. ,2,1,3,,
50123,79156,X-Men: Ultimate. ,31,Marvel. ,2,1,3,,
50124,79590,X-Men: Ultimate. ,32,Marvel. ,2,1,3,,
50125,80206,X-Men: Ultimate. ,33,Marvel. ,2,1,3,,
50126,71457,X-Men: Ultimate. ,4,Marvel. ,2,1,3,,
50127,71245,X-Men: Ultimate. ,5,Marvel. ,2,1,3,,
50128,72779,X-Men: Ultimate. ,7,Marvel. ,2,1,3,,
50129,72302,X-Men: Ultimate. ,8,Marvel. ,2,1,3,,
50130,80697,X-Men: Ultimate. ,9,Marvel. ,2,1,3,,
50131,8898,X-Men: Uncanny (Marvel Milestones). ,1,Marvel. ,1. Exact reprint of first new…,1,1,,
50132,11595,X-Men: Uncanny - Annual. ,10,Marvel. ,1. First Appearance X-Babies…,1,5.5,,
50133,11596,X-Men: Uncanny - Annual. ,13,Marvel. ,1. Atlantis Attacks…,1,2,,
50134,11597,X-Men: Uncanny - Annual. ,1996,Marvel. ,1,1,2,,
50135,58423,X-Men: Uncanny - Annual. ,2,Marvel. ,1.  …,1,3,,
50136,44952,X-Men: Uncanny - Annual. ,3,Marvel. ,1. First appearance - Arkon…,1,15,,
50137,11594,X-Men: Uncanny - Annual. ,4,Marvel. ,1,1,8,,
50138,44945,X-Men: Uncanny - Annual. ,5,Marvel. ,1. Fantastic Four…,1,7,,
50139,61378,X-Men: Uncanny - Annual. ,6,Marvel. ,1. Dracula - Sienkiewicz art…,1,4,,
50140,61846,X-Men: Uncanny - Annual. ,7,Marvel. ,1.  …,1,3.5,,
50141,61847,X-Men: Uncanny - Annual. ,8,Marvel. ,1. New Mutants  …,1,3.5,,
50142,7316,X-Men: Uncanny Annual. ,11,Marvel. ,1,1,2,,
50143,7317,X-Men: Uncanny Annual. ,14,Marvel. ,1,1,3,,
50144,7318,X-Men: Uncanny Annual. ,15,Marvel. ,1. Kings of Pain…,1,2,,
50145,7319,X-Men: Uncanny Annual. ,16,Marvel. ,1. Shattershot…,1,2,,
50146,7320,X-Men: Uncanny Annual. ,17,Marvel. ,1,1,2.2,,
50147,44733,X-Men: Uncanny Annual. ,1997,Marvel. ,1,1,2.5,,
50148,46625,X-Men: Uncanny Annual. ,1999,Marvel. ,1,1,2.25,,
50150,7323,X-Men: Uncanny Annual. ,2001,Marvel. ,1,1,2.7,,
50151,29501,X-Men: Uncanny Annual. ,9,Marvel. ,1,1,5.5,,
50152,49169,X-Men: Uncanny Annual. ,1,Marvel. ,2,1,2.65,,
50153,6811,X-Men: Uncanny. ,-1,Marvel. ,1,1,1.4,,
50154,44954,X-Men: Uncanny. ,109,Marvel. ,1. John Byrne art begins    …,1,30,,
50155,44965,X-Men: Uncanny. ,109,Marvel. ,1. First appearance Vindicator and Weapo…,1,40,,
50156,65211,X-Men: Uncanny. ,110,Marvel. ,1.      …,1,20,,
50157,65210,X-Men: Uncanny. ,111,Marvel. ,1.      …,1,20,,
50158,44951,X-Men: Uncanny. ,114,Marvel. ,1.      …,1,20,,
50159,44950,X-Men: Uncanny. ,116,Marvel. ,1.      …,1,10,,
50160,44694,X-Men: Uncanny. ,118,Marvel. ,1,1,30,,
50161,29276,X-Men: Uncanny. ,123,Marvel. ,1,1,8,,
50162,44976,X-Men: Uncanny. ,125,Marvel. ,"1. First appearance of Mutant X,    …",1,16,,
50163,29278,X-Men: Uncanny. ,130,Marvel. ,1. First Dazzler…,1,8,,
50164,44963,X-Men: Uncanny. ,131,Marvel. ,1.    …,1,15,,
50165,44705,X-Men: Uncanny. ,132,Marvel. ,1,1,15,,
50166,44961,X-Men: Uncanny. ,133,Marvel. ,1. Hellfire Club vs Wolverine  …,1,15,,
50167,44962,X-Men: Uncanny. ,134,Marvel. ,1. Phoenix becomes Dark Phoenix  …,1,15,,
50168,29281,X-Men: Uncanny. ,135,Marvel. ,1,1,18,,
50169,11538,X-Men: Uncanny. ,138,Marvel. ,1. Cyclops leaves team…,1,10,,
50170,44955,X-Men: Uncanny. ,139,Marvel. ,1. Wolverine new costume.    …,1,20,,
50171,61029,X-Men: Uncanny. ,140,Marvel. ,1.  Alpha Flight app.    …,1,8,,
50172,29285,X-Men: Uncanny. ,144,Marvel. ,1,1,3,,
50173,44949,X-Men: Uncanny. ,148,Marvel. ,1. First appearance Caliban    …,1,3,,
50174,44948,X-Men: Uncanny. ,149,Marvel. ,1.  …,1,3,,
50175,44941,X-Men: Uncanny. ,150,Marvel. ,1.  …,1,3,,
50176,44978,X-Men: Uncanny. ,151,Marvel. ,1.    …,1,3,,
50177,44964,X-Men: Uncanny. ,153,Marvel. ,1.    …,1,4,,
50178,44980,X-Men: Uncanny. ,154,Marvel. ,1.    …,1,3,,
50179,44981,X-Men: Uncanny. ,155,Marvel. ,1.    …,1,3,,
50180,44982,X-Men: Uncanny. ,158,Marvel. ,1. First Appearance of Rogue in X-men   …,1,5,,
50181,61371,X-Men: Uncanny. ,159,Marvel. ,1.      …,1,3,,
50182,61372,X-Men: Uncanny. ,160,Marvel. ,1. First Magik.      …,1,4,,
50183,29288,X-Men: Uncanny. ,166,Marvel. ,1. First Lockheed,1,5,,
50184,61837,X-Men: Uncanny. ,168,Marvel. ,1. 1st Madelyne Pryor    …,1,4.5,,
50185,61836,X-Men: Uncanny. ,169,Marvel. ,"1. 1st Callisto, 1st Moorlocks    …",1,5.5,,
50186,61835,X-Men: Uncanny. ,170,Marvel. ,1. …,1,5.5,,
50187,61834,X-Men: Uncanny. ,171,Marvel. ,1. Rogue joins team…,1,6.5,,
50188,61833,X-Men: Uncanny. ,172,Marvel. ,1,1,3.5,,
50189,61832,X-Men: Uncanny. ,173,Marvel. ,1,1,3.5,,
50190,11541,X-Men: Uncanny. ,174,Marvel. ,1,1,4,,
50191,61831,X-Men: Uncanny. ,175,Marvel. ,1,1,5,,
50192,61830,X-Men: Uncanny. ,176,Marvel. ,1,1,3.5,,
50193,61829,X-Men: Uncanny. ,177,Marvel. ,1,1,3.5,,
50194,61828,X-Men: Uncanny. ,178,Marvel. ,1,1,3.5,,
50195,61827,X-Men: Uncanny. ,179,Marvel. ,1,1,3.5,,
50196,61826,X-Men: Uncanny. ,180,Marvel. ,1.  …,1,3.5,,
50197,44942,X-Men: Uncanny. ,181,Marvel. ,1. Secret Wars…,1,3.5,,
50198,44984,X-Men: Uncanny. ,182,Marvel. ,1.      …,1,3.5,,
50199,44692,X-Men: Uncanny. ,183,Marvel. ,1,1,4,,
50200,11542,X-Men: Uncanny. ,184,Marvel. ,1. First Forge…,1,3.5,,
50201,44707,X-Men: Uncanny. ,185,Marvel. ,1,1,3,,
50202,61825,X-Men: Uncanny. ,186,Marvel. ,1.  …,1,2.5,,
50203,61824,X-Men: Uncanny. ,187,Marvel. ,1.  …,1,2.5,,
50204,61823,X-Men: Uncanny. ,188,Marvel. ,1.  …,1,2.5,,
50205,61822,X-Men: Uncanny. ,189,Marvel. ,1.  …,1,2.5,,
50206,61821,X-Men: Uncanny. ,190,Marvel. ,1.  …,1,2.5,,
50207,44695,X-Men: Uncanny. ,191,Marvel. ,1. First Nimrod…,1,2.5,,
50208,61820,X-Men: Uncanny. ,192,Marvel. ,1.  …,1,2.5,,
50209,61819,X-Men: Uncanny. ,193,Marvel. ,1,1,4,,
50210,61818,X-Men: Uncanny. ,194,Marvel. ,1,1,2.5,,
50211,44708,X-Men: Uncanny. ,195,Marvel. ,1,1,2.5,,
50212,61817,X-Men: Uncanny. ,196,Marvel. ,1,1,2.5,,
50213,44696,X-Men: Uncanny. ,203,Marvel. ,1. Secret Wars Crossover…,1,4,,
50214,65209,X-Men: Uncanny. ,205,Marvel. ,1. Origin Lady Deathstrike,1,6,,
50215,44985,X-Men: Uncanny. ,208,Marvel. ,1.      …,1,3,,
50216,44710,X-Men: Uncanny. ,209,Marvel. ,1,1,3,,
50217,44711,X-Men: Uncanny. ,212,Marvel. ,"1. Wolverine vs Sabertooth, Mutant Massacre",1,9,,
50218,44697,X-Men: Uncanny. ,213,Marvel. ,"1. Sabretooth vs Wolverine, Mutant Massacre",1,9,,
50219,44712,X-Men: Uncanny. ,218,Marvel. ,1.  …,1,2.75,,
50220,44713,X-Men: Uncanny. ,219,Marvel. ,1. Havok Returns.  …,1,2.75,,
50221,29293,X-Men: Uncanny. ,220,Marvel. ,1,1,3,,
50222,44986,X-Men: Uncanny. ,221,Marvel. ,1. First appearance Mr. Sinister    …,1,3.5,,
50223,11546,X-Men: Uncanny. ,222,Marvel. ,1,1,5,,
50224,44698,X-Men: Uncanny. ,223,Marvel. ,1,1,2,,
50225,44714,X-Men: Uncanny. ,224,Marvel. ,1.  …,1,2.75,,
50226,44699,X-Men: Uncanny. ,227,Marvel. ,1. Fall of the Mutants…,1,3,,
50227,44715,X-Men: Uncanny. ,228,Marvel. ,1.  …,1,2.75,,
50228,44716,X-Men: Uncanny. ,230,Marvel. ,1.  …,1,2,,
50229,29302,X-Men: Uncanny. ,231,Marvel. ,1,1,2,,
50230,11548,X-Men: Uncanny. ,232,Marvel. ,1,1,2,,
50231,29295,X-Men: Uncanny. ,233,Marvel. ,1,1,2,,
50232,11549,X-Men: Uncanny. ,234,Marvel. ,1,1,2,,
50233,11550,X-Men: Uncanny. ,237,Marvel. ,1,1,2,,
50234,44987,X-Men: Uncanny. ,240,Marvel. ,1.        …,1,2,,
50235,29304,X-Men: Uncanny. ,241,Marvel. ,1,1,2,,
50236,11551,X-Men: Uncanny. ,242,Marvel. ,1,1,3,,
50237,44943,X-Men: Uncanny. ,243,Marvel. ,1.  …,1,2,,
50238,65218,X-Men: Uncanny. ,245,Marvel. ,1.  …,1,2,,
50239,44700,X-Men: Uncanny. ,247,Marvel. ,1,1,2,,
50240,29307,X-Men: Uncanny. ,248,Marvel. ,"1. First Jim Lee X-Men. Print Run 408,925…",1,5,,
50241,29310,X-Men: Uncanny. ,249,Marvel. ,1,1,2,,
50242,29311,X-Men: Uncanny. ,250,Marvel. ,1,1,2,,
50243,44718,X-Men: Uncanny. ,251,Marvel. ,1.  …,1,3,,
50244,44719,X-Men: Uncanny. ,254,Marvel. ,1.  …,1,1.8,,
50245,44720,X-Men: Uncanny. ,255,Marvel. ,1.  …,1,1.8,,
50246,29312,X-Men: Uncanny. ,256,Marvel. ,1. Acts of Vengeance…,1,6,,
50247,29313,X-Men: Uncanny. ,257,Marvel. ,1,1,6,,
50248,29314,X-Men: Uncanny. ,258,Marvel. ,1,1,6,,
50249,29315,X-Men: Uncanny. ,259,Marvel. ,1,1,2,,
50250,29317,X-Men: Uncanny. ,260,Marvel. ,1,1,2,,
50251,29318,X-Men: Uncanny. ,261,Marvel. ,1,1,2,,
50252,29319,X-Men: Uncanny. ,262,Marvel. ,1,1,2,,
50253,29320,X-Men: Uncanny. ,263,Marvel. ,1,1,2,,
